tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#29Q8Y200G,Pixalite,23,9,10823096,12,#29Q8Y200G,#L8QJ22V0P,3,3,100,#L8QJ22V0P,ARTISTE,24,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YVCJCY00C,LE BARBARE 92,25,9,10823096,13,#YVCJCY00C,#9PJG98QCR,3,3,100,#9PJG98QCR,Right Pix,26,8,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YVCJCY00C,LE BARBARE 92,25,9,10823096,14,#YVCJCY00C,#Q2RUCY88L,3,3,100,#Q2RUCY88L,Ice Golem,25,8,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L8QJ22V0P,ARTISTE,24,9,10823096,15,#L8QJ22V0P,#LV9CQQUR9,2,2,79,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L8QJ22V0P,ARTISTE,24,9,10823096,16,#L8QJ22V0P,#29Q8Y200G,2,2,71,#29Q8Y200G,Pixalite,23,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#G099YGUG,HomeSlicedToast,8,11,10823096,17,#G099YGUG,#V9QVRPQG,3,3,100,#V9QVRPQG,hustle Big Gang,5,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L0JV0LQR0,MY5T3RY5M4RT13,17,9,10823096,18,#L0JV0LQR0,#YVCJCY00C,3,3,100,#YVCJCY00C,LE BARBARE 92,25,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YV8JYGYQ2,themagicclan,22,9,10823096,19,#YV8JYGYQ2,#29Q8Y200G,3,1,100,#29Q8Y200G,Pixalite,23,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#Q2RUCY88L,Ice Golem,25,8,10823096,20,#Q2RUCY88L,#YV8JYGYQ2,2,2,52,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YV8JYGYQ2,themagicclan,22,9,10823096,21,#YV8JYGYQ2,#LV9CQQUR9,2,0,83,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LV9CQQUR9,FredTime,24,9,10823096,22,#LV9CQQUR9,#L0RG9P299,2,2,83,#L0RG9P299,HANNIBAL,20,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LPPQJQYJU,qwertyuiop6,15,10,10823096,23,#LPPQJQYJU,#9GJR9PQPC,3,3,100,#9GJR9PQPC,FANTOME,17,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#29Q8Y200G,Pixalite,23,9,10823096,24,#29Q8Y200G,#YRCCYYYUY,3,3,100,#YRCCYYYUY,SHARK,18,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2G2YCU0P9,Karuko,13,10,10823096,25,#2G2YCU0P9,#9GVUGCG28,3,3,100,#9GVUGCG28,DENFANDER,14,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L0RG9P299,HANNIBAL,20,9,10823096,26,#L0RG9P299,#PGY0Q9Q2L,2,2,64,#PGY0Q9Q2L,THUNDERPULSE360,21,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YC0JJQP8P,SIRIUS,21,9,10823096,27,#YC0JJQP8P,#LV9CQQUR9,2,0,64,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YC0JJQP8P,SIRIUS,21,9,10823096,28,#YC0JJQP8P,#Q0L0VY0PQ,2,2,95,#Q0L0VY0PQ,Kismet_27,22,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L0RG9P299,HANNIBAL,20,9,10823096,29,#L0RG9P299,#LV9CQQUR9,1,0,60,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YU9GLV0VJ,VENOM,19,9,10823096,30,#YU9GLV0VJ,#LV9CQQUR9,2,0,55,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YRCCYYYUY,SHARK,18,9,10823096,31,#YRCCYYYUY,#LV9CQQUR9,3,1,100,#LV9CQQUR9,FredTime,24,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YU9GLV0VJ,VENOM,19,9,10823096,32,#YU9GLV0VJ,#Q0L0VY0PQ,1,0,55,#Q0L0VY0PQ,Kismet_27,22,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YRCCYYYUY,SHARK,18,9,10823096,33,#YRCCYYYUY,#Q0L0VY0PQ,2,0,68,#Q0L0VY0PQ,Kismet_27,22,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QGCLV2J0,marleigh,9,11,10823096,34,#QGCLV2J0,#2RVPQCUY2,1,1,79,#2RVPQCUY2,soul,6,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9GJR9PQPC,FANTOME,17,10,10823096,35,#9GJR9PQPC,#Q0L0VY0PQ,3,1,100,#Q0L0VY0PQ,Kismet_27,22,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9GJR9PQPC,FANTOME,17,10,10823096,36,#9GJR9PQPC,#PGY0Q9Q2L,3,1,100,#PGY0Q9Q2L,THUNDERPULSE360,21,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#L0JV0LQR0,MY5T3RY5M4RT13,17,9,10823096,37,#L0JV0LQR0,#YU9GLV0VJ,2,2,99,#YU9GLV0VJ,VENOM,19,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PCPU8Q8GY,ORION,15,10,10823096,38,#PCPU8Q8GY,#YYLC2CJ20,3,3,100,#YYLC2CJ20,Kramer,16,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#292LQVGP8,SkyNet,10,10,10823096,39,#292LQVGP8,#9U02R9VUU,1,1,83,#9U02R9VUU,IMHOTEP,12,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PCPU8Q8GY,ORION,15,10,10823096,40,#PCPU8Q8GY,#L0JV0LQR0,3,3,100,#L0JV0LQR0,MY5T3RY5M4RT13,17,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#Q2RUCY88L,Ice Golem,25,8,10823096,41,#Q2RUCY88L,#9U02R9VUU,2,1,54,#9U02R9VUU,IMHOTEP,12,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9U02R9VUU,IMHOTEP,12,11,10823096,42,#9U02R9VUU,#2G2YCU0P9,3,3,100,#2G2YCU0P9,Karuko,13,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LPPQJQYJU,qwertyuiop6,15,10,10823096,43,#LPPQJQYJU,#YURJLCCR0,3,3,100,#YURJLCCR0,Grimbul92i,16,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9U02R9VUU,IMHOTEP,12,11,10823096,44,#9U02R9VUU,#2CJPGVLQ2,3,3,100,#2CJPGVLQ2,Harsh (gt)25,12,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PLULPGQCG,NIBIRU,11,11,10823096,45,#PLULPGQCG,#20R9QGCJC,3,3,100,#20R9QGCJC,verbatxm,11,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PLULPGQCG,NIBIRU,11,11,10823096,46,#PLULPGQCG,#292LQVGP8,3,3,100,#292LQVGP8,SkyNet,10,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#8LR8VL8Q8,GHOST,10,11,10823096,47,#8LR8VL8Q8,#QGCLV2J0,2,2,80,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#J9V8PJPP,adam917,9,11,10823096,48,#J9V8PJPP,#QGCLV2J0,2,0,86,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QP2LUC009,Designerpog,29,7,10823096,49,#QP2LUC009,#RGJ0Q22Q,0,0,11,#RGJ0Q22Q,SALADIN,1,14,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#JCYYY9VY,Blue,7,11,10823096,50,#JCYYY9VY,#LV2QGCLLY,2,2,72,#LV2QGCLLY,Thénul,8,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QGCLV2J0,marleigh,9,11,10823096,51,#QGCLV2J0,#J9V8PJPP,3,3,100,#J9V8PJPP,adam917,9,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#20R9QGCJC,verbatxm,11,10,10823096,52,#20R9QGCJC,#PLULPGQCG,3,3,100,#PLULPGQCG,NIBIRU,11,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LC2Q8UPGP,Anubis,18,9,10823096,53,#LC2Q8UPGP,#YC0JJQP8P,3,3,100,#YC0JJQP8P,SIRIUS,21,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#20R9QGCJC,verbatxm,11,10,10823096,54,#20R9QGCJC,#8LR8VL8Q8,3,3,100,#8LR8VL8Q8,GHOST,10,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#G099YGUG,HomeSlicedToast,8,11,10823096,55,#G099YGUG,#LUGJYCQG,3,3,100,#LUGJYCQG,Scarix 92i,7,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LV9CQQUR9,FredTime,24,9,10823096,56,#LV9CQQUR9,#YV8JYGYQ2,2,0,89,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#990LG8Q9R,Pixal,6,11,10823096,57,#990LG8Q9R,#2RVPQCUY2,2,1,97,#2RVPQCUY2,soul,6,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PUCCG908Y,Lucid,3,12,10823096,58,#PUCCG908Y,#PL88JVV0G,2,2,83,#PL88JVV0G,JARVIS,4,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LC2Q8UPGP,Anubis,18,9,10823096,59,#LC2Q8UPGP,#YU9GLV0VJ,3,1,100,#YU9GLV0VJ,VENOM,19,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YYLC2CJ20,Kramer,16,9,10823096,60,#YYLC2CJ20,#L0RG9P299,1,0,66,#L0RG9P299,HANNIBAL,20,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YYLC2CJ20,Kramer,16,9,10823096,61,#YYLC2CJ20,#YV8JYGYQ2,2,0,94,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LJJPJR0PP,ghost red,23,9,10823096,62,#LJJPJR0PP,#PGPJV9VCJ,1,1,83,#PGPJV9VCJ,Deer,20,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#RCV08YPR,littlesonshine,5,12,10823096,63,#RCV08YPR,#2RVPQCUY2,3,1,100,#2RVPQCUY2,soul,6,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2CJPGVLQ2,Harsh (gt)25,12,10,10823096,64,#2CJPGVLQ2,#LRGJ2JJ2U,2,2,67,#LRGJ2JJ2U,Flash_Abdel,13,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#292LQVGP8,SkyNet,10,10,10823096,65,#292LQVGP8,#LRGJ2JJ2U,3,1,100,#LRGJ2JJ2U,Flash_Abdel,13,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2CJPGVLQ2,Harsh (gt)25,12,10,10823096,66,#2CJPGVLQ2,#9U02R9VUU,3,1,100,#9U02R9VUU,IMHOTEP,12,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#82C9UC0U9,Hypathios,4,12,10823096,67,#82C9UC0U9,#LLU0LJ88,3,3,100,#LLU0LJ88,aigle royal,3,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#RCV08YPR,littlesonshine,5,12,10823096,68,#RCV08YPR,#PL88JVV0G,2,0,92,#PL88JVV0G,JARVIS,4,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LV2QGCLLY,Thénul,8,11,10823096,69,#LV2QGCLLY,#QGCLV2J0,2,0,74,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QPPGRY9VG,jérémy,28,7,10823096,70,#QPPGRY9VG,#YPV0JUQYU,2,0,84,#YPV0JUQYU,ゲーワライ,28,7,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QPPGRY9VG,jérémy,28,7,10823096,71,#QPPGRY9VG,#PGPJV9VCJ,1,0,52,#PGPJV9VCJ,Deer,20,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#J9RGCLGL,Triton,2,13,10823096,72,#J9RGCLGL,#9JYGY9PJ,3,3,100,#9JYGY9PJ,aïche78,2,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#82C9UC0U9,Hypathios,4,12,10823096,73,#82C9UC0U9,#PL88JVV0G,3,1,100,#PL88JVV0G,JARVIS,4,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#990LG8Q9R,Pixal,6,11,10823096,74,#990LG8Q9R,#LV2QGCLLY,2,0,95,#LV2QGCLLY,Thénul,8,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#8LR8VL8Q8,GHOST,10,11,10823096,75,#8LR8VL8Q8,#2VUUV2VJ2,3,3,100,#2VUUV2VJ2,Ed,14,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#P8UUCPR8U,Parth,19,9,10823096,76,#P8UUCPR8U,#L0RG9P299,1,0,50,#L0RG9P299,HANNIBAL,20,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LV2QGCLLY,Thénul,8,11,10823096,77,#LV2QGCLLY,#G099YGUG,2,2,90,#G099YGUG,HomeSlicedToast,8,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2RVPQCUY2,soul,6,12,10823096,78,#2RVPQCUY2,#990LG8Q9R,3,3,100,#990LG8Q9R,Pixal,6,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2VUUV2VJ2,Ed,14,10,10823096,79,#2VUUV2VJ2,#L0RG9P299,3,1,100,#L0RG9P299,HANNIBAL,20,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#Q0L0VY0PQ,Kismet_27,22,9,10823096,80,#Q0L0VY0PQ,#YV8JYGYQ2,2,0,68,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PUCCG908Y,Lucid,3,12,10823096,81,#PUCCG908Y,#LV2QGCLLY,3,1,100,#LV2QGCLLY,Thénul,8,11,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#P8UUCPR8U,Parth,19,9,10823096,82,#P8UUCPR8U,#YV8JYGYQ2,2,0,68,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#J9RGCLGL,Triton,2,13,10823096,83,#J9RGCLGL,#RGJ0Q22Q,1,1,58,#RGJ0Q22Q,SALADIN,1,14,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PGY0Q9Q2L,THUNDERPULSE360,21,9,10823096,84,#PGY0Q9Q2L,#YV8JYGYQ2,2,0,79,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LLU0LJ88,aigle royal,3,12,10823096,85,#LLU0LJ88,#RCV08YPR,2,2,90,#RCV08YPR,littlesonshine,5,12,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9PC2U8G98,Bullet,1,14,10823096,86,#9PC2U8G98,#RGJ0Q22Q,2,1,85,#RGJ0Q22Q,SALADIN,1,14,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YURJLCCR0,Grimbul92i,16,10,10823096,87,#YURJLCCR0,#LC2Q8UPGP,3,3,100,#LC2Q8UPGP,Anubis,18,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PGY0Q9Q2L,THUNDERPULSE360,21,9,10823096,88,#PGY0Q9Q2L,#YURJLCCR0,1,0,89,#YURJLCCR0,Grimbul92i,16,10,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#V9QVRPQG,hustle Big Gang,5,12,10823096,89,#V9QVRPQG,#JCYYY9VY,3,3,100,#JCYYY9VY,Blue,7,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2G2YCU0P9,Karuko,13,10,10823096,90,#2G2YCU0P9,#YV8JYGYQ2,3,1,100,#YV8JYGYQ2,themagicclan,22,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#JCYYY9VY,Blue,7,11,10823096,91,#JCYYY9VY,#2RVPQCUY2,3,0,100,#2RVPQCUY2,soul,6,12,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9PC2U8G98,Bullet,1,14,10823096,92,#9PC2U8G98,#LPR98Q8UV,3,0,100,#LPR98Q8UV,Redx Ridder Ytb,30,4,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9PJG98QCR,Right Pix,26,8,10823096,93,#9PJG98QCR,#LPQR9GPJV,3,0,100,#LPQR9GPJV,DRAGON,26,9,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#Q0L0VY0PQ,Kismet_27,22,9,10823096,94,#Q0L0VY0PQ,#RGJ0Q22Q,0,0,25,#RGJ0Q22Q,SALADIN,1,14,1,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LJJPJR0PP,ghost red,23,9,10823096,95,#LJJPJR0PP,#P8UUCPR8U,1,1,78,#P8UUCPR8U,Parth,19,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#2RVPQCUY2,soul,6,12,10823096,96,#2RVPQCUY2,#QGCLV2J0,2,0,91,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#RGJ0Q22Q,SALADIN,1,14,10823096,97,#RGJ0Q22Q,#J9RGCLGL,2,2,96,#J9RGCLGL,Triton,2,13,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#YURJLCCR0,Grimbul92i,16,10,10823096,98,#YURJLCCR0,#PGPJV9VCJ,3,2,100,#PGPJV9VCJ,Deer,20,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9JYGY9PJ,aïche78,2,12,10823096,99,#9JYGY9PJ,#PUCCG908Y,1,1,72,#PUCCG908Y,Lucid,3,12,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#RGJ0Q22Q,SALADIN,1,14,10823096,100,#RGJ0Q22Q,#9PC2U8G98,2,2,64,#9PC2U8G98,Bullet,1,14,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PL88JVV0G,JARVIS,4,12,10823096,101,#PL88JVV0G,#PUCCG908Y,2,1,71,#PUCCG908Y,Lucid,3,12,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LUGJYCQG,Scarix 92i,7,11,10823096,102,#LUGJYCQG,#QGCLV2J0,2,0,91,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#J9V8PJPP,adam917,9,11,10823096,103,#J9V8PJPP,#P8UUCPR8U,3,2,100,#P8UUCPR8U,Parth,19,9,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LRGJ2JJ2U,Flash_Abdel,13,10,10823096,104,#LRGJ2JJ2U,#990LG8Q9R,2,0,50,#990LG8Q9R,Pixal,6,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9GVUGCG28,DENFANDER,14,10,10823096,105,#9GVUGCG28,#LPPQJQYJU,3,3,100,#LPPQJQYJU,qwertyuiop6,15,10,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#V9QVRPQG,hustle Big Gang,5,12,10823096,106,#V9QVRPQG,#G099YGUG,2,0,98,#G099YGUG,HomeSlicedToast,8,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LUGJYCQG,Scarix 92i,7,11,10823096,107,#LUGJYCQG,#G099YGUG,2,0,79,#G099YGUG,HomeSlicedToast,8,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#PL88JVV0G,JARVIS,4,12,10823096,108,#PL88JVV0G,#QGCLV2J0,3,1,100,#QGCLV2J0,marleigh,9,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#9JYGY9PJ,aïche78,2,12,10823096,109,#9JYGY9PJ,#82C9UC0U9,2,2,70,#82C9UC0U9,Hypathios,4,12,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#LLU0LJ88,aigle royal,3,12,10823096,110,#LLU0LJ88,#G099YGUG,1,0,88,#G099YGUG,HomeSlicedToast,8,11,0,#VUCVG2J0,Sheer Force,14,#C092QY20,les sarrasins,17,2021-05-20 20:54:36,30,normal
#QP2LUC009,Designerpog,29,7,10818722,1,#QP2LUC009,#QY2PJ9RYL,3,3,100,#QY2PJ9RYL,IMOSMAN,29,7,1,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
#LC2Q8UPGP,Anubis,19,9,10818722,2,#LC2Q8UPGP,#LCPYGG002,3,3,100,#LCPYGG002,The Klaus,22,9,1,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
#9Q0LLV9YC,T'A/KiRaZMeVsiM,14,10,10818722,3,#9Q0LLV9YC,#YYLC2CJ20,2,2,87,#YYLC2CJ20,Kramer,16,9,0,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
#2G2YCU0P9,Karuko,13,10,10818722,4,#2G2YCU0P9,#Y8QUU9CGC,3,3,100,#Y8QUU9CGC,ALBASTI 4446,11,11,1,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
#QY2PJ9RYL,IMOSMAN,29,7,10818722,5,#QY2PJ9RYL,#YV2YJ2QGQ,3,3,100,#YV2YJ2QGQ,Hypoxia,30,3,0,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
#PGY0Q9Q2L,THUNDERPULSE360,24,9,10818722,6,#PGY0Q9Q2L,#PCGJGYGJ2,3,3,100,#PCGJGYGJ2,lalaviu,23,9,1,#VUCVG2J0,Sheer Force,14,#2YUQ0CVCP,BENİM DÜNYA'M,7,2021-05-18 20:41:37,30,normal
